Customer_ID,Order_Date,Order_ID,Channel,Product_Category,Order_Value,Is_Repeat_Purchase,Discount_Applied
C7180,2024-01-26,O50392,Paid Social,Cleansers,25.2,False,10%
C6002,2024-01-26,O50393,Organic Search,Moisturizers,38.0,False,0%
C2514,2024-01-26,O50394,Paid Search,Moisturizers,38.0,False,0%
C1260,2024-01-26,O50395,Paid Search,Exfoliants,54.6,False,0%
C4090,2024-01-27,O50396,Influencer,Cleansers,28.0,False,0%
C8483,2024-01-27,O50397,Organic Search,Exfoliants,54.6,False,0%
C4265,2024-01-27,O50398,Paid Search,Cleansers,25.2,False,10%
C8048,2024-01-27,O50399,Paid Social,Cleansers,28.0,False,0%
C2829,2024-01-27,O50400,Email,Exfoliants,54.6,False,0%
C5237,2024-01-27,O50401,Paid Search,Serums,49.5,False,10%
C4758,2024-01-27,O50402,Email,Moisturizers,34.2,False,10%
C2853,2024-01-27,O50403,Email,Exfoliants,54.6,False,0%
C3293,2024-01-27,O50404,Email,Cleansers,28.0,False,0%
C5913,2024-01-27,O50405,Paid Search,Exfoliants,43.68,False,20%
C9039,2024-01-27,O50406,Paid Social,Moisturizers,38.0,False,0%
C6524,2024-01-27,O50407,Influencer,Serums,49.5,False,10%
C6709,2024-01-27,O50408,Email,Cleansers,22.4,False,20%
C1216,2024-01-27,O50409,Organic Search,Serums,55.0,True,0%
C9033,2024-01-27,O50410,Paid Search,Cleansers,22.4,False,20%
C7089,2024-01-27,O50411,Organic Search,Moisturizers,30.4,False,20%
C8489,2024-01-27,O50412,Paid Social,Cleansers,28.0,False,0%
C3695,2024-01-27,O50413,Paid Social,Moisturizers,30.4,False,20%
C1293,2024-01-27,O50414,Paid Social,Serums,49.5,False,10%
C2051,2024-01-27,O50415,Paid Search,Serums,55.0,False,0%
C2763,2024-01-27,O50416,Paid Search,Exfoliants,54.6,False,0%
C9915,2024-01-27,O50417,Paid Social,Moisturizers,38.0,False,0%
C465,2024-01-27,O50418,Paid Social,Moisturizers,34.2,False,10%
C4337,2024-01-27,O50419,Paid Search,Serums,55.0,False,0%
C497,2024-01-27,O50420,Organic Search,Serums,55.0,False,0%
C4950,2024-01-27,O50421,Organic Search,Moisturizers,34.2,False,10%
C4874,2024-01-27,O50422,Organic Search,Serums,55.0,False,0%
C6810,2024-01-27,O50423,Organic Search,Cleansers,25.2,False,10%
C5232,2024-01-28,O50424,Paid Search,Moisturizers,30.4,False,20%
C2143,2024-01-28,O50425,Email,Exfoliants,54.6,False,0%
C3961,2024-01-28,O50426,Organic Search,Exfoliants,54.6,False,0%
C1587,2024-01-28,O50427,Paid Social,Moisturizers,30.4,False,20%
C6851,2024-01-28,O50428,Paid Social,Moisturizers,38.0,False,0%
C5365,2024-01-28,O50429,Influencer,Serums,55.0,False,0%
C2611,2024-01-28,O50430,Organic Search,Exfoliants,54.6,False,0%
C5056,2024-01-28,O50431,Organic Search,Cleansers,28.0,False,0%
C7492,2024-01-28,O50432,Influencer,Cleansers,28.0,False,0%
C829,2024-01-28,O50433,Paid Social,Exfoliants,43.68,False,20%
C7711,2024-01-28,O50434,Paid Social,Cleansers,28.0,False,0%
C2195,2024-01-28,O50435,Email,Serums,49.5,False,10%
C5996,2024-01-28,O50436,Paid Social,Cleansers,25.2,False,10%
C5940,2024-01-28,O50437,Paid Search,Cleansers,25.2,False,10%
C9009,2024-01-28,O50438,Paid Social,Moisturizers,34.2,False,10%
C1947,2024-01-28,O50439,Paid Social,Cleansers,28.0,False,0%
C5556,2024-01-28,O50440,Paid Search,Exfoliants,54.6,False,0%
C9871,2024-01-28,O50441,Organic Search,Exfoliants,54.6,False,0%
C2246,2024-01-28,O50442,Paid Search,Moisturizers,34.2,False,10%
C2441,2024-01-28,O50443,Paid Search,Exfoliants,54.6,False,0%
C5219,2024-01-28,O50444,Paid Social,Moisturizers,34.2,False,10%
C4903,2024-01-28,O50445,Paid Search,Exfoliants,49.14,False,10%
C8026,2024-01-28,O50446,Paid Search,Exfoliants,43.68,False,20%
C6036,2024-01-28,O50447,Paid Social,Cleansers,28.0,False,0%
C5041,2024-01-28,O50448,Email,Serums,49.5,False,10%
C437,2024-01-28,O50449,Paid Search,Exfoliants,49.14,False,10%
C9478,2024-01-28,O50450,Paid Search,Serums,49.5,False,10%
C2794,2024-01-28,O50451,Organic Search,Serums,49.5,False,10%
C6230,2024-01-28,O50452,Paid Social,Serums,55.0,True,0%
C1801,2024-01-28,O50453,Paid Social,Exfoliants,54.6,False,0%
C3341,2024-01-29,O50454,Organic Search,Serums,44.0,False,20%
C1021,2024-01-29,O50455,Paid Search,Exfoliants,49.14,True,10%
C7838,2024-01-29,O50456,Organic Search,Exfoliants,54.6,False,0%
C8735,2024-01-29,O50457,Paid Social,Exfoliants,49.14,False,10%
C4332,2024-01-29,O50458,Paid Search,Cleansers,28.0,False,0%
C9144,2024-01-29,O50459,Paid Social,Moisturizers,30.4,False,20%
C4736,2024-01-29,O50460,Paid Search,Serums,55.0,False,0%
C7862,2024-01-29,O50461,Paid Social,Moisturizers,34.2,False,10%
C4481,2024-01-29,O50462,Paid Social,Exfoliants,49.14,False,10%
C6465,2024-01-29,O50463,Email,Moisturizers,30.4,False,20%
C4759,2024-01-29,O50464,Paid Social,Moisturizers,38.0,False,0%
C7248,2024-01-29,O50465,Paid Search,Serums,55.0,False,0%
C8825,2024-01-29,O50466,Paid Social,Exfoliants,54.6,False,0%
C1790,2024-01-29,O50467,Paid Search,Exfoliants,54.6,False,0%
C8701,2024-01-29,O50468,Paid Social,Cleansers,28.0,False,0%
C5412,2024-01-29,O50469,Paid Search,Cleansers,25.2,False,10%
C85,2024-01-29,O50470,Influencer,Moisturizers,38.0,False,0%
C7794,2024-01-29,O50471,Organic Search,Cleansers,22.4,False,20%
C3805,2024-01-29,O50473,Organic Search,Serums,44.0,False,20%
C2869,2024-01-29,O50474,Organic Search,Moisturizers,30.4,False,20%
C596,2024-01-29,O50475,Influencer,Exfoliants,54.6,False,0%
C4743,2024-01-29,O50476,Email,Cleansers,25.2,False,10%
C1759,2024-01-29,O50477,Influencer,Exfoliants,54.6,False,0%
C8902,2024-01-29,O50478,Organic Search,Moisturizers,38.0,False,0%
C8262,2024-01-29,O50479,Organic Search,Cleansers,28.0,False,0%
C2663,2024-01-29,O50480,Paid Search,Serums,49.5,False,10%
C231,2024-01-29,O50481,Paid Search,Serums,49.5,False,10%
C3165,2024-01-29,O50482,Paid Social,Moisturizers,30.4,False,20%
C7008,2024-01-29,O50483,Organic Search,Cleansers,25.2,False,10%
C3028,2024-01-29,O50484,Influencer,Exfoliants,43.68,False,20%
C112,2024-01-29,O50485,Paid Social,Cleansers,25.2,False,10%
C5401,2024-01-29,O50486,Paid Social,Serums,55.0,True,0%
C3872,2024-01-30,O50487,Paid Social,Cleansers,28.0,False,0%
C6643,2024-01-30,O50488,Paid Search,Moisturizers,30.4,False,20%
C5096,2024-01-30,O50489,Paid Search,Serums,44.0,False,20%
C6022,2024-01-30,O50490,Paid Search,Cleansers,28.0,False,0%
C2510,2024-01-30,O50491,Organic Search,Moisturizers,38.0,False,0%
C8999,2024-01-30,O50492,Influencer,Serums,44.0,True,20%
C4055,2024-01-30,O50493,Paid Search,Exfoliants,49.14,False,10%
C8610,2024-01-30,O50494,Organic Search,Serums,55.0,False,0%
C9244,2024-01-30,O50495,Paid Social,Moisturizers,30.4,False,20%
C3313,2024-01-30,O50496,Paid Search,Cleansers,28.0,False,0%
C8526,2024-01-30,O50497,Organic Search,Serums,49.5,False,10%
C8009,2024-01-30,O50498,Paid Social,Exfoliants,43.68,False,20%
C7430,2024-01-30,O50499,Paid Social,Exfoliants,49.14,False,10%
C9156,2024-01-30,O50500,Organic Search,Moisturizers,34.2,False,10%
C6488,2024-01-30,O50501,Paid Social,Cleansers,28.0,False,0%
C1197,2024-01-30,O50502,Paid Social,Exfoliants,54.6,False,0%
C988,2024-01-30,O50503,Influencer,Cleansers,22.4,False,20%
C520,2024-01-30,O50504,Paid Social,Cleansers,28.0,False,0%
C6888,2024-01-30,O50505,Organic Search,Moisturizers,38.0,False,0%
C6185,2024-01-30,O50506,Organic Search,Serums,49.5,False,10%
C8836,2024-01-30,O50507,Paid Social,Moisturizers,38.0,False,0%
C8803,2024-01-30,O50508,Organic Search,Cleansers,22.4,False,20%
C57,2024-01-30,O50509,Email,Moisturizers,38.0,False,0%
C8921,2024-01-30,O50510,Organic Search,Exfoliants,54.6,True,0%
C7547,2024-01-30,O50511,Paid Social,Exfoliants,43.68,False,20%
C1849,2024-01-30,O50512,Paid Social,Serums,49.5,False,10%
C257,2024-01-30,O50513,Paid Social,Cleansers,25.2,False,10%
C7315,2024-01-30,O50514,Paid Search,Serums,55.0,False,0%
C725,2024-01-30,O50515,Organic Search,Cleansers,28.0,False,0%
C925,2024-01-30,O50516,Paid Social,Moisturizers,38.0,False,0%
C9439,2024-01-30,O50517,Paid Social,Exfoliants,49.14,False,10%
C3882,2024-01-31,O50518,Paid Social,Cleansers,25.2,False,10%
C3622,2024-01-31,O50519,Organic Search,Exfoliants,49.14,False,10%
C9694,2024-01-31,O50520,Email,Moisturizers,34.2,False,10%
C7000,2024-01-31,O50521,Paid Search,Cleansers,28.0,False,0%
C6245,2024-01-31,O50522,Email,Exfoliants,54.6,False,0%
C2445,2024-01-31,O50523,Paid Social,Cleansers,25.2,False,10%
C3949,2024-01-31,O50524,Email,Exfoliants,49.14,False,10%
C7587,2024-01-31,O50525,Influencer,Exfoliants,43.68,False,20%
C9131,2024-01-31,O50526,Organic Search,Exfoliants,54.6,False,0%
C5412,2024-01-31,O50527,Paid Search,Moisturizers,30.4,True,20%
C1515,2024-01-31,O50528,Organic Search,Moisturizers,38.0,False,0%
C6180,2024-01-31,O50529,Paid Search,Serums,44.0,False,20%
C3083,2024-01-31,O50530,Email,Exfoliants,49.14,False,10%
C3556,2024-01-31,O50531,Organic Search,Moisturizers,38.0,False,0%
C252,2024-01-31,O50532,Paid Social,Cleansers,25.2,False,10%
C7847,2024-01-31,O50533,Influencer,Serums,49.5,False,10%
C6499,2024-01-31,O50534,Influencer,Exfoliants,49.14,False,10%
C6237,2024-01-31,O50535,Organic Search,Serums,55.0,False,0%
C5893,2024-01-31,O50536,Organic Search,Exfoliants,54.6,False,0%
C7693,2024-01-31,O50537,Email,Exfoliants,54.6,False,0%
C5127,2024-01-31,O50538,Organic Search,Exfoliants,54.6,False,0%
C2391,2024-01-31,O50539,Paid Social,Exfoliants,49.14,False,10%
C6842,2024-01-31,O50540,Paid Social,Cleansers,28.0,False,0%
C9336,2024-01-31,O50541,Email,Exfoliants,49.14,False,10%
C5531,2024-01-31,O50542,Paid Social,Moisturizers,30.4,False,20%
C8038,2024-01-31,O50543,Organic Search,Serums,55.0,False,0%
C2294,2024-01-31,O50544,Paid Search,Exfoliants,43.68,False,20%
C8883,2024-01-31,O50545,Influencer,Moisturizers,34.2,False,10%
C1218,2024-01-31,O50546,Influencer,Serums,49.5,False,10%
C6757,2024-01-31,O50547,Paid Social,Serums,55.0,False,0%
C150,2024-02-01,O50548,Paid Social,Exfoliants,54.6,False,0%
C7917,2024-02-01,O50549,Paid Search,Cleansers,25.2,False,10%
C6740,2024-02-01,O50550,Paid Social,Exfoliants,54.6,False,0%
C4698,2024-02-01,O50551,Paid Social,Moisturizers,34.2,False,10%
C2938,2024-02-01,O50552,Paid Social,Cleansers,28.0,False,0%
C3145,2024-02-01,O50553,Paid Search,Exfoliants,54.6,False,0%
C6503,2024-02-01,O50554,Paid Social,Moisturizers,38.0,False,0%
C3985,2024-02-01,O50555,Influencer,Cleansers,25.2,False,10%
C6214,2024-02-01,O50557,Organic Search,Exfoliants,49.14,False,10%
C2808,2024-02-01,O50558,Paid Social,Moisturizers,34.2,False,10%
C5428,2024-02-01,O50559,Paid Search,Moisturizers,38.0,False,0%
C8654,2024-02-01,O50560,Influencer,Cleansers,22.4,False,20%
C9287,2024-02-01,O50561,Organic Search,Cleansers,28.0,False,0%
C4594,2024-02-01,O50562,Email,Exfoliants,54.6,False,0%
C5153,2024-02-01,O50563,Paid Social,Cleansers,28.0,False,0%
C6526,2024-02-01,O50564,Influencer,Exfoliants,49.14,False,10%
C9285,2024-02-01,O50565,Email,Exfoliants,43.68,False,20%
C5436,2024-02-01,O50566,Organic Search,Serums,49.5,False,10%
C1285,2024-02-01,O50567,Organic Search,Moisturizers,38.0,False,0%
C7162,2024-02-01,O50568,Paid Social,Cleansers,25.2,False,10%
C9759,2024-02-01,O50569,Organic Search,Serums,55.0,False,0%
C4479,2024-02-01,O50570,Email,Exfoliants,54.6,False,0%
C9061,2024-02-01,O50571,Influencer,Exfoliants,49.14,False,10%
C1405,2024-02-02,O50572,Email,Exfoliants,54.6,False,0%
C1205,2024-02-02,O50573,Paid Social,Cleansers,25.2,False,10%
C2528,2024-02-02,O50574,Paid Search,Exfoliants,54.6,False,0%
C86,2024-02-02,O50575,Influencer,Exfoliants,49.14,False,10%
C1675,2024-02-02,O50576,Paid Social,Cleansers,28.0,False,0%
C9089,2024-02-02,O50577,Organic Search,Cleansers,28.0,False,0%
C9081,2024-02-02,O50578,Paid Social,Exfoliants,54.6,False,0%
C6312,2024-02-02,O50579,Paid Social,Exfoliants,49.14,False,10%
C9168,2024-02-02,O50580,Influencer,Moisturizers,34.2,False,10%
C2779,2024-02-02,O50581,Paid Search,Cleansers,28.0,False,0%
C4398,2024-02-02,O50582,Organic Search,Cleansers,28.0,False,0%
C6900,2024-02-02,O50583,Paid Social,Serums,55.0,False,0%
C4041,2024-02-02,O50584,Paid Search,Exfoliants,49.14,False,10%
C7502,2024-02-02,O50585,Paid Social,Exfoliants,43.68,False,20%
C5444,2024-02-02,O50586,Email,Exfoliants,43.68,False,20%
C7213,2024-02-02,O50587,Paid Social,Moisturizers,30.4,False,20%
C9739,2024-02-02,O50588,Paid Social,Exfoliants,43.68,False,20%
C3291,2024-02-02,O50589,Organic Search,Cleansers,28.0,False,0%
C5229,2024-02-02,O50590,Paid Social,Serums,55.0,False,0%
C9436,2024-02-02,O50591,Email,Exfoliants,54.6,False,0%
C6438,2024-02-02,O50592,Organic Search,Moisturizers,38.0,False,0%
C8940,2024-02-02,O50593,Paid Social,Serums,55.0,False,0%
C7564,2024-02-02,O50594,Influencer,Cleansers,25.2,False,10%
C1134,2024-02-02,O50595,Email,Serums,55.0,False,0%
C8181,2024-02-02,O50596,Paid Social,Exfoliants,54.6,False,0%
C2526,2024-02-02,O50597,Paid Search,Serums,55.0,False,0%
C9797,2024-02-02,O50598,Organic Search,Exfoliants,49.14,False,10%
C6854,2024-02-02,O50599,Organic Search,Serums,55.0,False,0%
C8797,2024-02-02,O50600,Paid Search,Moisturizers,38.0,False,0%
C4068,2024-02-02,O50601,Paid Search,Exfoliants,49.14,False,10%
C726,2024-02-02,O50602,Paid Search,Serums,49.5,False,10%
C5433,2024-02-02,O50603,Influencer,Exfoliants,54.6,False,0%
C3638,2024-02-03,O50604,Organic Search,Exfoliants,49.14,False,10%
C9425,2024-02-03,O50605,Paid Social,Exfoliants,54.6,True,0%
C9644,2024-02-03,O50606,Paid Search,Cleansers,22.4,False,20%
C7910,2024-02-03,O50607,Paid Social,Exfoliants,43.68,False,20%
C1902,2024-02-03,O50608,Email,Serums,55.0,False,0%
C5621,2024-02-03,O50609,Organic Search,Cleansers,28.0,False,0%
C7802,2024-02-03,O50610,Paid Social,Serums,55.0,False,0%
C1101,2024-02-03,O50611,Paid Social,Moisturizers,38.0,False,0%
C5621,2024-02-03,O50612,Paid Search,Serums,55.0,True,0%
C3997,2024-02-03,O50613,Organic Search,Exfoliants,54.6,False,0%
C6986,2024-02-03,O50614,Influencer,Cleansers,28.0,False,0%
C3023,2024-02-03,O50615,Paid Social,Serums,55.0,False,0%
C3233,2024-02-03,O50616,Organic Search,Exfoliants,54.6,False,0%
C3520,2024-02-03,O50617,Paid Social,Serums,44.0,False,20%
C1026,2024-02-03,O50618,Paid Search,Serums,49.5,False,10%
C5994,2024-02-03,O50619,Paid Social,Exfoliants,54.6,False,0%
C8020,2024-02-03,O50620,Organic Search,Serums,49.5,False,10%
C6432,2024-02-03,O50621,Paid Search,Exfoliants,43.68,False,20%
C2827,2024-02-03,O50622,Email,Serums,55.0,False,0%
C3000,2024-02-03,O50624,Organic Search,Cleansers,28.0,False,0%
C9772,2024-02-03,O50625,Paid Social,Exfoliants,54.6,False,0%
C8805,2024-02-03,O50626,Paid Search,Serums,44.0,False,20%
C9092,2024-02-03,O50627,Paid Social,Exfoliants,54.6,False,0%
C7390,2024-02-03,O50628,Paid Search,Moisturizers,30.4,False,20%
C7940,2024-02-03,O50629,Paid Social,Moisturizers,30.4,True,20%
C8282,2024-02-03,O50630,Paid Search,Exfoliants,54.6,False,0%
C7273,2024-02-03,O50631,Organic Search,Cleansers,28.0,False,0%
C4786,2024-02-04,O50632,Paid Social,Cleansers,28.0,False,0%
C7493,2024-02-04,O50633,Paid Search,Serums,55.0,False,0%
C8370,2024-02-04,O50634,Paid Social,Cleansers,25.2,False,10%
C6011,2024-02-04,O50635,Organic Search,Serums,49.5,False,10%
C7232,2024-02-04,O50636,Organic Search,Moisturizers,38.0,False,0%
C4056,2024-02-04,O50637,Paid Social,Moisturizers,38.0,False,0%
C5712,2024-02-04,O50638,Email,Cleansers,22.4,False,20%
C1924,2024-02-04,O50639,Email,Cleansers,22.4,False,20%
C9633,2024-02-04,O50640,Paid Search,Moisturizers,34.2,False,10%
C7016,2024-02-04,O50641,Paid Social,Cleansers,28.0,False,0%
C3391,2024-02-04,O50642,Email,Exfoliants,49.14,False,10%
C9779,2024-02-04,O50643,Organic Search,Exfoliants,49.14,False,10%
C4741,2024-02-04,O50644,Paid Search,Moisturizers,34.2,False,10%
C1561,2024-02-04,O50645,Paid Social,Serums,55.0,False,0%
C972,2024-02-04,O50646,Influencer,Moisturizers,38.0,False,0%
C2175,2024-02-04,O50647,Paid Social,Serums,44.0,False,20%
C6435,2024-02-04,O50648,Organic Search,Exfoliants,54.6,False,0%
C6787,2024-02-04,O50649,Organic Search,Cleansers,25.2,False,10%
C1526,2024-02-04,O50650,Organic Search,Serums,49.5,False,10%
C6047,2024-02-04,O50651,Organic Search,Exfoliants,49.14,False,10%
C1527,2024-02-04,O50652,Paid Search,Exfoliants,49.14,False,10%
C5870,2024-02-04,O50653,Email,Serums,55.0,False,0%
C7040,2024-02-04,O50654,Email,Exfoliants,54.6,False,0%
C4647,2024-02-04,O50655,Paid Social,Exfoliants,49.14,False,10%
C7952,2024-02-04,O50656,Email,Moisturizers,34.2,False,10%
C753,2024-02-04,O50657,Paid Social,Serums,55.0,False,0%
C2036,2024-02-04,O50658,Influencer,Cleansers,28.0,False,0%
C3315,2024-02-05,O50659,Influencer,Moisturizers,30.4,False,20%
C4946,2024-02-05,O50660,Paid Social,Moisturizers,38.0,False,0%
C5906,2024-02-05,O50661,Paid Social,Exfoliants,43.68,False,20%
C2712,2024-02-05,O50662,Paid Social,Serums,49.5,False,10%
C3837,2024-02-05,O50663,Organic Search,Cleansers,28.0,False,0%
C3497,2024-02-05,O50664,Organic Search,Cleansers,28.0,False,0%
C7292,2024-02-05,O50665,Paid Social,Serums,44.0,False,20%
C6920,2024-02-05,O50666,Paid Search,Exfoliants,54.6,False,0%
C1464,2024-02-05,O50667,Paid Search,Cleansers,28.0,False,0%
C4903,2024-02-05,O50668,Paid Social,Serums,49.5,True,10%
C2182,2024-02-05,O50669,Paid Search,Serums,55.0,False,0%
C9229,2024-02-05,O50670,Paid Social,Serums,55.0,False,0%
C3491,2024-02-05,O50671,Paid Search,Cleansers,28.0,False,0%
C7249,2024-02-05,O50672,Email,Cleansers,28.0,False,0%
C2018,2024-02-05,O50673,Paid Search,Exfoliants,43.68,False,20%
C9847,2024-02-05,O50675,Paid Search,Serums,49.5,False,10%
C440,2024-02-05,O50676,Email,Serums,55.0,False,0%
C8483,2024-02-05,O50677,Paid Search,Cleansers,28.0,True,0%
C895,2024-02-05,O50678,Email,Serums,55.0,False,0%
C6323,2024-02-05,O50679,Paid Social,Exfoliants,49.14,False,10%
C8656,2024-02-05,O50680,Email,Cleansers,28.0,False,0%
C5186,2024-02-05,O50681,Paid Social,Moisturizers,34.2,False,10%
C5987,2024-02-05,O50682,Organic Search,Cleansers,28.0,False,0%
C1196,2024-02-05,O50683,Paid Social,Cleansers,28.0,False,0%
C653,2024-02-05,O50684,Influencer,Moisturizers,38.0,False,0%
C4694,2024-02-05,O50685,Paid Search,Exfoliants,54.6,False,0%
C6591,2024-02-05,O50686,Paid Social,Exfoliants,49.14,False,10%
C4547,2024-02-05,O50687,Paid Social,Cleansers,22.4,False,20%
C2546,2024-02-05,O50688,Organic Search,Exfoliants,49.14,False,10%
C1084,2024-02-05,O50689,Paid Social,Exfoliants,43.68,False,20%
C3910,2024-02-05,O50690,Paid Social,Cleansers,28.0,False,0%
C7429,2024-02-05,O50691,Paid Search,Cleansers,25.2,False,10%
C1957,2024-02-06,O50692,Paid Social,Cleansers,28.0,False,0%
C8134,2024-02-06,O50693,Influencer,Exfoliants,49.14,False,10%
C4248,2024-02-06,O50694,Paid Social,Cleansers,25.2,False,10%
C4404,2024-02-06,O50695,Paid Search,Cleansers,22.4,False,20%
C5489,2024-02-06,O50696,Email,Exfoliants,54.6,False,0%
C9448,2024-02-06,O50697,Paid Search,Exfoliants,49.14,False,10%
C909,2024-02-06,O50698,Organic Search,Exfoliants,54.6,False,0%
C4180,2024-02-06,O50699,Email,Moisturizers,34.2,False,10%
C1890,2024-02-06,O50700,Paid Social,Exfoliants,54.6,False,0%
C202,2024-02-06,O50701,Paid Social,Exfoliants,54.6,False,0%
C2459,2024-02-06,O50702,Paid Social,Moisturizers,38.0,False,0%
C6871,2024-02-06,O50703,Paid Social,Cleansers,22.4,False,20%
C5242,2024-02-06,O50704,Paid Social,Cleansers,28.0,False,0%
C8226,2024-02-06,O50705,Paid Search,Cleansers,28.0,False,0%
C8451,2024-02-06,O50706,Influencer,Moisturizers,38.0,False,0%
C7621,2024-02-06,O50707,Email,Serums,55.0,False,0%
C1416,2024-02-06,O50708,Paid Search,Cleansers,28.0,False,0%
C9238,2024-02-06,O50709,Email,Serums,55.0,False,0%
C6034,2024-02-06,O50710,Paid Search,Exfoliants,49.14,False,10%
C3202,2024-02-06,O50711,Paid Search,Exfoliants,49.14,False,10%
C2467,2024-02-06,O50712,Paid Social,Exfoliants,54.6,False,0%
C5676,2024-02-06,O50713,Paid Search,Serums,55.0,False,0%
C5489,2024-02-06,O50714,Paid Social,Serums,44.0,True,20%
C982,2024-02-06,O50716,Influencer,Cleansers,28.0,False,0%
C3793,2024-02-07,O50717,Email,Exfoliants,49.14,False,10%
C6103,2024-02-07,O50718,Organic Search,Serums,49.5,False,10%
C8281,2024-02-07,O50719,Paid Social,Moisturizers,38.0,False,0%
C9304,2024-02-07,O50720,Paid Social,Serums,55.0,False,0%
C4779,2024-02-07,O50721,Paid Social,Exfoliants,43.68,False,20%
C5346,2024-02-07,O50722,Paid Social,Exfoliants,54.6,False,0%
C3322,2024-02-07,O50723,Paid Social,Serums,55.0,False,0%
C1732,2024-02-07,O50724,Paid Social,Exfoliants,54.6,False,0%
C8781,2024-02-07,O50725,Organic Search,Serums,55.0,False,0%
C7592,2024-02-07,O50726,Paid Social,Cleansers,28.0,False,0%
C4985,2024-02-07,O50727,Email,Serums,55.0,False,0%
C5371,2024-02-07,O50728,Paid Social,Serums,44.0,False,20%
C6493,2024-02-07,O50729,Organic Search,Serums,55.0,False,0%
C2849,2024-02-07,O50730,Paid Social,Exfoliants,54.6,False,0%
C9014,2024-02-07,O50731,Paid Social,Exfoliants,43.68,False,20%
C3247,2024-02-07,O50733,Email,Exfoliants,49.14,False,10%
C1377,2024-02-07,O50734,Paid Search,Exfoliants,43.68,False,20%
C358,2024-02-07,O50735,Influencer,Cleansers,25.2,False,10%
C2111,2024-02-07,O50736,Paid Social,Moisturizers,30.4,False,20%
C2008,2024-02-07,O50737,Paid Social,Exfoliants,54.6,False,0%
C6472,2024-02-08,O50738,Organic Search,Exfoliants,54.6,False,0%
C5800,2024-02-08,O50739,Paid Social,Cleansers,28.0,False,0%
C2436,2024-02-08,O50740,Paid Social,Serums,55.0,False,0%
C4836,2024-02-08,O50741,Organic Search,Moisturizers,38.0,False,0%
C1438,2024-02-08,O50742,Paid Social,Cleansers,28.0,False,0%
C8615,2024-02-08,O50743,Paid Social,Moisturizers,34.2,False,10%
C320,2024-02-08,O50744,Influencer,Serums,55.0,False,0%
C8922,2024-02-08,O50745,Email,Exfoliants,49.14,False,10%
C5270,2024-02-08,O50746,Organic Search,Cleansers,28.0,False,0%
C3589,2024-02-08,O50747,Paid Social,Moisturizers,38.0,True,0%
C7729,2024-02-08,O50748,Organic Search,Serums,44.0,False,20%
